Rating,Review,ReviewLength
4,Great place for cheap drinks Everybody knows each other and you can becom part of the Playa family quick Sharen the owner is very friendly and nice and she will remember your name and what you drink after one visit Great place to watch games,241
4,While in Boston we had to see Harvard University and we were not disappointed What a beautiful historic campus We enjoyed strolling the grounds and feeling the anticipation as the summer school students arrived,210
4,i love this place and their food what i mainly love is that their prices are extremely reasonable now so i can go more often their steaks are very good as are their ribs and chicken as for appetizers i love the signature Bloomin onion and i recently tried their wings and i love them it must be the seasonings and sauce they taste very different and the service is alway excellent but when you do plan on going make a reservation to avoid waiting too horribly long,464
4,Wer in Boston ist sollte einen Ausflug nach Cambridge machen und dabei ber den Campus von Harvard bummeln wenn man in Cambridge ist sowieso Die Gebude sind beeindruckend es gibt schne Parks und je nach Jahreszeit kann das studentische Treiben beobachtet werden,260
4,This place is very cool I went here after work with a sorority sister for drinks on a Friday night Ended up staying for like 35 hours Fantastic atmosphere with outdoor and indoor seating Lighting is dim and intimate indoors with rustic seating areas and large booth perfect for groups getting drinks together The outdoor patio is sectioned off in a covered area with tables and smaller seats while an uncovered area hosted seating for peeps who rode their bikes in The drinks are pretty yummy If youre into fruity girly cocktails there isnt much to choose from but for a more mature grownu beverage youre in luck Hit the happy hour which sadly ends at 5pm It gets a tad loud and it difficult to tell the wait staff apart from the customers because theyre all in street clothes but theyre very attentive and sweet We ordered the fondu plate and it was great Pretzels sausage apples and the cheese perfect for sobering up a bit from those yummy cocktails,952
4,we went here for dinner and drinks and it was awesome the giant soft pretzels are amazing buttery and delicious and are served with a roasted pepper cheese sauce they are awesome but get them to share the butteryness is rich the prices are reasonable and the patio is nice to sit out on even better than the food service and prices is the music they play an awesome selection of music,384
4,Love this place Every time I come here its like a high school reunion Theres wonderful people and a perfect atmosphere for drinking,131
4,This HD is very good They seem to have knowledgeable people When I was putting in my irrigation system a while back I got a lot of good info from their plumbing guy Apparently he was a master plumber On this trip I needed a overheat sensor for a can light The lighting guy had a can he said he couldnt sell because it was missing something and proceeded to rip the sensor out for me No charge Thats customer service,415
4,Why not few stops on the red line brings you right on to Harvard Square What a beautiful lot of buildings,105
4,Walked onto grounds from Harvard Square T Redline station Could have used a campus map although we eventually found one or two somewhere in the law faculty Washrooms and a cafeteria were in the Science Center Lovely with the trees flowering,240
4,This is the place the Scottsdale pooches come to smell and be smelled Sure youve got your requisite handbag dogs and the larger breeds but theyve kept them separated by the ever PC active dogs and passive dogs Nice The beasties go on the active side since they are not about to jump in a Louis Vuitton carrier anytime soon The active area was nicely maintained with good landscaping plenty of poo bags and a water fountain My little prisses dont use water fountains though so I must pack their own bottled water My only complaint is that it seems very crowded and its not nearly as big as Grovers Basin near my house But the beasts were tired and happy on the way home so no complaints,685
4,Had a fantastic massage with Liz She knew all the muscle structure and pressure points Though not the fanciest of places its perfect if you just need to get a massage If you want to be pampered and get the spa feel this may not be your place For me my back hurt from sleeping crooked and I left feeling much better,314
4,I absolutely loved walking around Harvard It is such a gorgeous campus between the historic buildings green yards and the views of the Charles River Perhaps I just got lucky with the timing but the parts of the campus that I walked around were not very crowded and were quiet with the exception of Harvard Square Even if you are not a student I highly recommend taking a day to visit the campus and seeing everything that Harvard has to offer And if youre looking for a good spot for a picture take a stop by the Johnston Gate,526
4,Last Saturday night I got my skate on Before going out to indulge in more adult good times I had a fucking blast and have decided that next time I go EVERYONE I know is going with me YES that means YOU My date picked me up around 9ish and immediately made reference to the size of my huevos for wearing a red rag into the 623 Like anyones going to believe a 32 yr old white girl at a skating rink is a gang banger He was joking obviously called me 2Pac all nightit was cute whatever Upon arrival I noticed that indeed it is pretty street in there No biggie I grew up in Tucson where our skate rink was filled with cholos and meth heads I dont judge I high five One thing was annoying 75cents for a locker and only half of them worked The 75 thing didnt bother me the fact that they werent marked so you just kept throwing more quarters in there and hoping for the best did We strapped on our skates and took off I havent been in many years so it took me a few minutes to get comfortable I can proudly say that I only fell once and it wasnt my fault what I can not proudly say is that I ended up on top of a 13yr old boy and from the very loud OWWWUCH that came out of him Im pretty sure I punched him in the balls The look on his face was sheer horror I still cant stop laughing about it My date was pretty fancy on his feet I half expected people to profess undying love to him and call out his name as we left one dood kinda did All in all one of the most fun filled evenings that Ive had in a long time Kudos Great Skate,1523
4,Amazing quesadillas I had the steak mushroom and cheese as recommended by our server and man was I impressed They are not the standard kind that I am used to Fried and covered in lettuce and green sauce The al pastor burrito was so hot and tasty as well This is now my new favorite cheap delicious mexican joint I wish the salsas were better and didnt all light my mouth on fire but hey the food is awesome anyway and didnt need the salsas,439
4,Every now and then my Vietnamese side craves for PHOare you surprised Noodle Ranch is my local Pho joint I can literally walk to this place Okay the Pho Tai is great hereI got the combination once and it wasnt as good I love the decor here lots and lots of old photos of Vietnam Service is always good here and Ive been here when their busy and when its slow If you need a Pho fix I would definitely recommend this place,420
4,Cozy cute and yes a little claustraphobicCoronado Cafe Perhaps the latter adjective is my own issue but at 5 foot 9 inches I felt REALLY tall An adorable little home with creaky wooden floors transformed into a comfortable cafe with approachable American fare After navigating the dicey sandy lumpy parking lot I accidentally entered the kitchen door My bad I was redirected to another door and entered through the rear Yikes did I just say I entered through the rear Anyway a lovely staff person told me to go to the front and check in Meandering through the cafe I really did find it lovely Very neat old yet modern and strangely very loud It was a booming lunch crowd on a Monday Taking Mom and Dad out for a Mothers Day lunch We waited a few minutes for a table and were constantly being said hello to and asked if weve been helped by a friendly staff Shout out to the staff The menu while not especially inventive seemed fresh and yummy The soup of the day was a tortilla soup with its own stamp on it No tortilla strips atop the cup yet and especially flavorful soup creamy with a twinge of tanginess to it Mom and I both had the turkey sandwich with cranberrry sauce HUGE mother of a sandwich I always wonder about the big sandwich because you cannot possible bite into it without making a mess Not a strike against them cuz it was very good bread was fresh and turkey seemed unprocessed Dad ordered the ham and cheese but stripped away all the interesting flavors because well because hes a dad and likes the meat and potato type menu Dessert was a wonderful and decedent brownie with ice cream chocolate and caramel sauces Very good Brownie was more like a cake though Again no complaint cuz it was deelish Service was so great I have to say Friendly professional and fun I like the idea of eating in an old house The contrast of old Phoenix with striking photography of modern New York strewn about the rooms was quite cool I recommend a visit Im craving the tortilla soup and would love to try other items on the menu Most importantly it was a wonderful way to hang with mom and dad who ventured in from Sun City in their mini van navigating the Central Ave mess God Bless em and we truly had a good experience Coronado Cafe Cute Cozy Comfortable And in the end not so claustraphobic,2294
4,The service sucks at Matts Unfortunately for those of us that like good food AND good service the food is crave worthy better than any breakfast I have ever had so simple and so yummy That being said I have never been to a restaurant that ran out of cream for coffee Not only that but they made it seem like no big deal no apologies I had one too many bad experiences and have not been back since I have been tempted many a time to go back and see if they have changed their evil ways but I just cant bring myself to do it Well see life is too short to hold grudges especially when good food is involved right UPDATE Ok we ventured back to Matts to celebrate my birthday in April and I have to say that the service wasnt bad at all no more snotty waitresses so I am adding 2 more stars If they would make the effort to be really friendly they would get my 5th star but I wont hold my breath I think it is just not that kind of place Now if you really are a thrill seeker I have a challenge for you go to the bathroom at Matts go ahead and ask them where the bathroom is and you will see what I mean and if you want to have a good laugh imagine a nine months pregnant woman trying to go to the bathroom at Matts yeah that was fun luckily I escaped with little more than a pinch on the thigh from the toilet seat but unless you have a death wish you should definitely empty your bladder BEFORE you go to Mattsfair warning,1419
4,love the gyro plate Rice is so good and I also dig their candy selection,72
4,I am always on the prowl for a good burger so when I heard there was a new burger place in Tempe I knew I had to try it out The boyfriend and I went to Lobbys on a Friday night It was not busy but the location doesnt really lend itself to busy So we were able to walk right in and order Its an order at the counter and grab a seat kinda place We both ordered cheeseburgers and got an order of fries to share I liked that the burgers were not premade frozen patties They threw down two hunks of beef on the grill The burgers were tasty a nice size not too big not too small and the fixins were fresh So was the bun The fries were crinkle cut but they were crispy and good The atmosphere was fine good for a quick sitdown and the staff was friendly I hope they can survive in this location because they are worth a repeat visit for sure,834
4,It seems to be a constant challenge to find a bar and restaurant in the east valley that is not only NOT a chain but that also has a great atmosphere an attentive wait staff a fabulous wine list and a unique food selection without being too out of the ordinary Vintage 95 has all of these Not to mention how refreshing it was to deal with a hostess Jocelyn that wasnt 16 years old and actually knew what she was doing When we were seated our waitress Emily was friendly knowledgeable attentive and never rushed us The wine list is extensive however I think they should add more low range wines in the 2535 range to their list The warm and cozy decor of the place makes you want to stay and eat and drink for hours The outdoor patio in the back has a great fire pit and romantic lighting I HIGHLY suggest making a reservation or you could be waiting a long time for a table There was a problem with one of our entrees and the manager took care of it immediately I look forward to my next visit to Vintage 95,1006
4,La Bocca was on my radar since it opened earlier this year I cannot believe how long it took me to finally get there but it was worth the wait I went with a group of four on a Monday night 12 Price Bottles of Wine from 5pm close on Mondays needless to say we took advantage of that special We let my friend Anthony do the ordering since hed been many times before and he also has a vested interest of sorts We started with two salads the prosciutto zucchini and artichoke my favorite and the goat cheese and pear also quite tasty You cant go wrong with either one We then had the truffled harvest mushroom and the spiced pepperoni pizzas Yum The thin crust and the combination of fresh ingredients on both of them were perfect Along the way owner Julian Wright sat down with us to share some wine and conversation hes fantastic While he was completely engaged in talking to our group I could tell he was also constantly surveying the restaurant to make sure all was running smoothly Every patron that walked in the door received immediate attention including our group Our waitress was sweet and I liked that she gave some attitude back to Jared when he was joking around with her We had a blast on top of a great meal and ended up staying for hours enjoying two bottles of wine maybe more than that as I lost track during that time One of them was a La Crema Pinot Noir but I think we had a merlot as well and maybe another Italian Red I guess Ill have to go back and take notes next time Another reason to return will be to try the brusschetta it sounds amazing I have a feeling it wont take me as long to return to La Bocca as it took for me to get there in the first place You cant go wrong at La Bocca if youre looking for pizza salad wine and all in a warm welcoming atmosphere Check out their other daily pecials too I know I will,1837
4,Old Chicago is about what youd expect from a chain serving by that name a pretty basic menu with a Chicago slant The food rates a solid 3 stars not outstanding but certainly not bad and good enough for me to go back I threw in a 4th star because weve had consistently great service there Weve had one waitress twice who is genuinely nice clearly doesnt hate her job and is on top of her game servicewise That stuff goes a LONG ways with Brak For a casual meal and perhaps a couple of belts I rank Old Chicago comfortably ahead of such yawners as TGI Fridays which has declined a TON in recent years IMHO and others like Chilis and gasp Applebees Give it a try I think youll like it,681
4,Truly dont appreciate the pathetic TEASE they have by naming this place with initials yet refusing to tell us what they actually mean If there isnt a clear meaning then youre lame for having a name like this Please drop the act They dont brew their own beers as of now Theyre contracted out by someone else Grand Canyon I think which doesnt have a good reputation for award winning beers Large tap selection but sadly it is heavily skewed heavily towards Arizona beers which are not exactly highly rated nor sought after by those really into great craft beer Luckily they still have some of the better regional beers from California Colorado among others on tap as well Food is extremely high in price excluding happy hour Maybe theyll do better than the failed German places in this location before it,802
4,You cant park in Harvard Yard but its great to walk through and enjoy the history The Chapel has services some Sundays too,122
4,This isnt your typical bbq place where you wear bibs and theres country music playing and bbq sauce flying everywhere thats how we do it in Texas At Bobby Qs its more formal theres a nice ambience theres a full bar and you eat with forks and knives The Pros The great service The 10 off by checking in on yelp yay The complimentary cinnimon sugar donuts at the end which are HOME MADE dayum those things were awesome The pineapple drink its a real pineapple filled with a ton of alcohol but guess what It tastes like juicewhich means its dangerous Drink at your caution Cons Their sides could be better The mac and cheese was way too thick and unfortunately didnt match the rave reviews Another interesting fact theres a club next door so you can get your grub and then dance it off,782
4,Tour di circa 115h con uno studente che spiega com strutturato il campus e alcuni accenni storici,97
4,Formerly Sandbar this is a great new spot in Central Scottsdale to chill out after work Good Mexican food good strong drinks and a massive outdoor patio with pleanty of drinking activities They also have plenty of TVs to watch the big game FYI It gets slammed on weekend nights,277
4,I dont quite get it Am I naive not part of the in crowd or not tipping the right people Our experience at Mastos started off a little rocky but wound up being okay We arrived 15 minutes early for our 600 PM reservation Sunday evening no problem because the place is dead right Not so fast We get taken to the worst table in the farthest corner of the restaurant while passing by 80 of the tables that are empty Luckily we noticed right away the table would be a good fit for 12 people not a party of two which we were They graciously reseated us at a small table for two which was much better Now after that you may think whyd this guy give them four stars Well they redeemed themselves a little later My partner ordered an ice tea which they were temporarily out of How does that happen by the way Out of Ice Tea But I digress they wound up bringing him a complimentary Ice Tea once they had brewed a new batch I guess you probably want to know about the food I started with the Beefsteak Tomato and Onion appetizer which was excellent my partner loved his loved his French Onion Soup We both had the BoneIn Kansas City Strip his was a little undercooked and mine was just perfect We shared the Au Gratin Potatoes and Creamed Spinachboth were excellent Well give it another try sometime when were in the mood for steak so hopefully we can have a FiveStar experience,1366
4,While waiting for Ayesha to have dinner at Thai Elephant I tried not to let the methcrackhead who pretended to talk on the pay phone deter me from a great meal She had no shoes on and walked up to the pay phone and started talking It hadnt been ringing and she didnt dial a number Im a sucker for Touch of Thais catfish dish and they had the same one on the menu It was good but the fish was a bit overcooked I would have liked a bit more sauce as the dish was a bit dry Service was excellent My iced tea was refilled without asking throughout our meal Of course spending and evening with Ayesha over spicy food as we both wiped our noses from the heat of curry cant be beat,674
4,Im embarrassed at the number of times Ive eaten here since it opened i used to live half a mile from here and was one of the first people in the door The bruschetta is the best in townperiod end of discussion The salads sometimes arent my favorite but there are plenty that are delicious Ill admit that the cheese plates also sometimes leave me wanting but that is a rare occasion It has been interesting to see the wine selections evolve over the past several years When it first opened Postino seemed to have nothing above 35bottle and that selection was good It stepped up its game in the past two or three years and now boasts a more diverse and more expensive selection eg Sea Smoke pinot noir I appreciate the addition of even better wine and am happy to say that the glass list remains reasonably priced,810
4,realized I rank this a 3 what am I insane,41
4,Feel like youre in the UKIreland but definitely expect plenty of tourists groups crowded around on the weekends Right by the t stop very accessible though,154
4,Enjoyed a student operated tour for 10 each and were shown all around the grounds of the University lots of walking and explanations of the alumni who were studying herein the past,180
4,I do enjoy this coffee shop though admittedly it has largely subscribed to bohemian bloodletting since emerging from the former Willo House They still present photographs paintings sculptures and more throughout the cafe most if not all for sale The clientele has changed as has the interior Regardless its still a nice place for coffee For those who havent been its set in an old house on the southeast corner of 3rd Avenue and McDowell Personally one of my favorite activities is to start here for coffee and take a walking tour in the area Its one of the few neighborhoods in Phoenix with historic homes from the 1920s which seem to be untouched by the authoritarian overlords of homeowners associations so popular in suburbs I could be wrong as I dont live in the area But to stay on topic the menu is a bit pricey but Hob Nobs has retained the Willo Houses cozy neighborly feel though yes over a few short years it transitioned from hippie to yuppie,954
4,Alice Cooperstown is owned by rocker Alice Cooper and is a pretty unique sports bar in downtown Phoenix Cooperstown was also featured on Man vs Food The most unique item and the biggest draw on the menu is the Big Unit hot dog This is by far the biggest hot dog that Ive ever seen and the reason that I went to Cooperstown The Big Unit is a 1 pound 22 inch long Vienna hot dog on a baguette roll You can choose any combination of 9 toppings for the Unit I went with cheese sauce jalapenos bacon and tomato The dog had a good taste to it and the bread was fresh I loved the cheese sauce and bacon but would probably go without the jalapenos next time Surprisingly I was able to finish the entire dog but had to really force the last four or five bites down Ive never felt fuller in my life Unique restaurant and menu along with good food gives Cooperstown 4 stars,862
4,I went here for dinner last night with a group and we had excellent service The specialty drinks were yummy and were a deal My favorite out of two I had tried was the ketelone pineapple martini My sister had a house salad the dressing tasted homemade and the croutons were nice and crunchy I had the Positano Steak Sandwich which was great my only complaint it was a little too salty and the fries and I love fries were tasty Other people had the lasagna and they loved it My sister had the baby back ribs and loved them If youre looking for a publike restaurant that has good prices pretty tasty food with a good variety of items on the menu and excellent cocktails Keegans is your place,688
4,The campus is lovely and unexpected The beautiful buildings are set off by the city all around them,99
4,great family owned place that feels like the kind of italian joint that is made with love Food options are very good with traditional italian dishes and unique entrees that cant be found elsewhere,196
4,Reasons to Heart Breakfast All Day SelfServe Coffee Modern Hip Decor NYT Cholula Intergenerational Friendly Reasons You May Dislike BUTTER PARTY Small Menu Awkward Market Bizarre Combo of SelfServeService that is NOT Apparent Kid Friendly Reasons to Be Here Your friends you lost to babymaking Suburbs IKEA You are Near the I10 and Do Not Feel like Sushi Ace Hardware You want Bfest after 1030am on a Weekday Dad Wants Burger you Want Organic Local yogurtparfait First time here with my friends parents as we walked up I noticed an antique wooden bench with multiple kinds of newspapers including NYT held down by an old iron and an Open sign with neon on a skateboard Whoa What a liberal hip person coding of an entrance if I ever saw one Inside a bright modern airy space with concrete floors exposed ceiling beams bright green walls and exposed stainless steel industrial kitchen I was super impressed by the brightness the huge windows gave the place as well as the cutting edge furniture The menus are charming chalkboard options that have breakfast all day kids menu and lunch served after 11am All priced between 411 alas there are vegetarian options but this is NOT a butter free place In fact it is a fucking BUTTER PARTY So get your LacTaid if you can do it The slightly hipster staff the guys look like that dude who played Keats in Bright Star are amiable at the counter but after ordering my garden veggie sammie I was dismayed to realize they had pastry cases hidden in the counter you just basically look up the whole time then realize after swiping your debit card your other options Also the drink menu is awkwardly displayed to the far right of the main menus um I wouldve wanted a soy latte instead of coffee After paying at the register there is the bizarre scramble of figuring out what you have to get yourself There is a large bevy cooler that has wine beer soda juice water etc and was a very healthy selection not a poor one at all Awkwardly placed is the water iced tea and coffee station where people are trying to read the menu before ordering Most tables are four person tables with two people seating around the windows and large community tables towards the Lshaped back along with barcounter seating that views the cooks station Each time I went I ended up at the same fourperson table near the condiment table stocked wcatsup Sriracha Cholula hot sauce oh shit My first experience I got ginger beer and a veggie sandwich Now as a vegetarian for over 12 years and a lactoseintolerant for over 5 years my expectations were way low Instead I was fucking IMPRESSED The bread ended up soggy due to the herbs mayonaisse cream dill sauce thing with incredible local roasted veggies with really good bread OMFG I mean seriously I cant remember much of the meal cause my brain went somewhere spiritual I also got the fresh fruit on the side and a great deal with fresh berries grapes kiwi etc I managed to fit it all in my tummy and felt def overstuffedI shouldve kept 12 of it My companions had the pulled pork sandwich and killed it the other had pancakes Today I woke up and I wanted breakfest Not Essence Gallo Blanco Lux Wildflower def NOT Harlows I wanted fancy pants American style breakfast I hadnt had a billion times before Located right off the I10 its a fast drive from Tempe and I didnt know what to expect for a crowd around 1030 on a Tuesday Turns out Tim and I were def the median age here Mostly older patrons couples families business deals coworkers moms with toddlers they have plenty of nice highchairs btw I had to get the pancakes 6 wfruit 1 and side of potatoes 3 and coffee Tim got the rotassarie chicken with grilled corn and hand cut french fries I think under 10 Seating was easy food came out together within 15 minutes The pancakes were delicate almost crepe like with a buttermilk taste but not too cinnamony and a little dry and thin in a good waysops up the butter and syrup The serving of fruit on top was a little small but all good quality the potatoes were homemade style with sauted onions skins still on His plate was huge with a grilled corn the fries still had the skin on and the chicken looked great and very greasy which he killed We had to remember to get our own utensils napkins and our own drinks but the staff checked in periodically and after finishing our plates the dirty dishes sat around for 5 minutes I believe due to the insane lunch rush that came in Seriously the place exploded I was happy Tim had bought the cookies he eyed earlier so we skidaddled after using the nice clean bathrooms Now eating yummers Blondie cookie and chocolate chip cookies that are greased through the paper bag I think I will have to ride my bike here to justify the butter party celebration,4750
4,I am always in search of good food fastnot fast food I think Jimmy Johns knows what they are doing and should continue to knock out those sandwiches FAST I love that I can pretty much know I will a Not wait in line and b be in and out in 2 to 5 minutes flat Heck yeah And get a very tasty filling sub I recommend the Lulu it is very good and has tons of meat Oh dont waste your hard earned money on the Avocado This is my only complaint about Jimmy Johns they have pureed avocado and just spread it on like it is mayo only they dont put much on I think it is a waste of money This is my go to lunch place when I am in a hurry,625
4,Harvard yard and the general surroundings are always fun to hang around inlunch at Henriettas is always delishthe atmosphere is quite unexplainable until youre experienced it,174
4,We went to Harvard on a drizzling day and without knowing better joined the free you pay tips studentrun tour departing from the student center After 10 minutes we had to leave the tour while its pretty interesting to hear the worldleading unis story from an actual Harvard student her voice was totally overwhelmed by the rain and I could hardly hear her in a 30strong crowd I ended up downloading the free Harvard Yard tour app on my iPhone and did my own exploration The app depends on Internet access to function but throughout the Harvard Yard you should be able to access the free albeit slow uni guest wifi access The app does a pretty good job at providing historical and sometimes humorous perspective on the famous university Overall I enjoyed the visit to the university but I am a nerd and being in Harvard was half the enjoyment itself If one of the worlds best universities does not interest you on itself you may not find the Harvard Yard interesting Most buildings are off limit so all you could see is really just the facade of the buildings and this may not be all that interesting if you belong to the sightseeing tourist category,1149
4,Only three stars Wowmaybe it was the ambiance that sucks overall hereI dont know I actually didnt go here myself It was my wife She brought me home a cheese enchilada plate and it hit the spoteven lukewarm All I know is that meal was better as a leftover than a lot of the fresh ones Ive had at taquerias around the tri city area Makes me wonder how it would taste if it were nice and hot Okaychallenge accepted Ill let you know,428
4,We spent an afternoon in Harvard Square and a couple of hours in Harvard University Visit the Student Services office located across the street from Harvard and sign up for a free studentled guided tour of the University campus Our tour guide was very upbeat and told a few stories of the Universtiys buildings traditions and great stories of the school The tour lasts about an hour but its a great way to learn a great deal about the school and history,453
4,I am not a fan of american mexican food good thing they dont serve that fare here The taquitos take me back to the streets of tijuana without the risk of after effects,167
4,Based off of these great reviews i decided to give Zs Greek Restaurant a try From my experience I give this restaurant an overall four stars derived by their Greek styled atmosphere great food selection and customer satisfaction Zs is a family friendly zone which is good for all ages from kids to adults There is barely any waiting line plus the food is dished out quick Best of all there is a drive through window which allows easier pickup especially on the go I would recommend this restaurant to anyone who has never experienced Greek food and is willing to taste a different styled recipe from their original comfort zone Everything is prepared tenderly juicy and well seasoned Give Zs Greek a try,703
4,History beautiful architecture and fantastic surroundings This is a great day trip,82
4,Q How do you fix a broken pizza A With tomato paste Ok that sucked SpinatOs pizza is actually how its pronounced as the owner learned to make pizza in Baltimore MD home of the Orioles or Os for short Ok I just made ALL that stuff up but it would have been cool Right Spinatos pizza and calzones are amazing Very heavy and sauce rich If youre on a diet STAY AWAY If youre not calorie countingCOME HERE Their thin pizza is very thin and very good We got the baked spaghetti wmeatballs calzone and it was what youd expect but wow was it great Only downside after eating here FOOD COMA ZZZZZzzzzzzZzzzzz,599
4,I tried Narai when my family was in town everyone enjoyed their meal They have a wide variety of Thai food and sushi and a full bar Our servers were very attentive I had the tofu pad thai with medium spice which is still pretty spicy It had a nice flavor to it and enough of a portion to take leftovers home for lunch My sister really enjoyed her papaya salad and thai soup and my parents liked the cashew chicken the sauce had a great flavor There arent a ton of Thai restaurants in North Scottsdale Id say this one is a very solid pick,537
4,Creamy luscious divinejust some of the words that barely describe the wonderfulness that is Ritters frozen custard Short of having real Italian gelato never been to Italy yet so I cant even begin to compare the schtuff we have here this frozen custard beats everything this side of town Mixins schmixins The custards yummy with or without Its more flavorful than teeth loosening sweet and they have over 65 to choose fromalthough they rotate around about 6 of them per day It sure makes the moody blues go byebye with each spoonful Okay Im being a little overdramatic But it really is good Price is right service is great and it would take a long time before you became bored with the flavors You could literally go every day and try something new Bad for hips good for the little kid in all of us,797
4,The classically styled buildings offer a sensory experience of how it might be to spend study time here Harvard Yards is a great place for a stroll or in summer a sit on the grass Bustles with life even in winter and the restaurants and cafes are minutes away if you need refreshers,282
4,Ive now been to the WCG twice The first time I went I only had a salad Only salad has new meaning here as they have some fantastic salads In fact several people at the table said they had never had a salad so wonderful I also heard that the seared Ahi was to die for Salads were just filler as prelude to desert however Everyone at the table ordered something different and they were all passed around I can highly recommend the cheesecake and the banana pudding Both were outstanding On my second visit I tried the Parmesan crusted filet It was to die for and I ate way more of it than intended I also enjoyed the mashed potatoes and shared someone elses honey roasted carrots Tablemates had ribs and the steak sandwich and both had rave reviews Overall the service was wonderful the atmosphere is relaxing and reasonably quiet even when the place is busy The food is excellent I have not heard a bad thing about any dish and the dessert is worth the trip They even list it first on the menu a sure sign of something great,1023
4,I am not a big beer drinker so I cant attest to the many different options they have in that area but I can tell you about their martinis They have a huge menu of specialty martinis and other cocktails that are all pretty darn tasty if you ask me My friend really liked the chocolate something or other martini I had a pear one that was delicious and another pal really enjoyed the pomegranate press The food is pretty good or I was buzzed Or both We had the cheese pizza and an onion ring tower both halfoff for happy hour Which by the way truly is a tower of onion rings And then the waitress brought out a free piece of cheesecake for my birthday It was a great time had by all But the best thing about Yard House is the location Its right by Kona and Z Tejas and if you start right at 3pm you can hit happy hour at each location and then take the free trolley to Giligins Yes I did this on Friday and it was TONS of fun Try it,930
4,Great Crust Great ingredients Worth the hype of Peter Reinharts book American Pie Not sure It was great though No fresh ice tea kepts it from getting 55,152
4,I entered the CPK world late in life and Im sad about it because apparently Ive been missing out CPK is great Contrary to what I thought its not just a place for pizza Although the place can suit all sorts of tastebuds I would recommend going JUST for the pizza I went this evening for the second time in two weeks and ordered the BBQ chicken chopped salad It maybe couldve used a little more dressing but it was still good so I cant complain too much When I went last week I ordered one pizza from the MANY great options available and I have to say there is a reason it is called the California PIZZA Kitchen and not the California SALAD or PASTA Kitchen So Yay Im a fan of the PIZZA here The other stuffmeh The servers are always pleasant here and I never wait a long time for the food to come out Prices are what you would expect for a chain restaurant Parking isnt usually a problem unless theres an event going on at Tempe Marketplace The upside to eating at this particular location is that you can browse the shopping area before you stop in or after youre done eating Be forewarned If you are ever asked if you want avocado with your salad and you say yes you WILL be charged extra Look out for this sneak attack,1220
4,This is our theater of choice in N Scottsdale An older theater with no stadium seating it is still kept in good shape and is clean Great prices at 5 a ticket before 600 it is the best bargain around since they still show all the new releases Our main reason for going here it is never crowded and personally I only like sitting next to someone I came with 0 Thats never a problem here,384
4,Sundays are a good day to do well a whole lot of nothing After a successful day of avoiding anything useful or constructive a friend and I decided to stop by for some Irishstyle refreshments Located in what seems to be the Worlds Largest Strip Mall With Confusing Parking Lot this is a very lowkey enjoyable place It was not at all crowded on this particular afternoon and as an added bonus pints were Sunday bargainpriced at 3 I tried my first ever Dirty Pear Guinness on top of Ace Pear Cider dangerously good I wonder if it can be counted as a serving of fruit You cant have an Irish bar without fish chips and theirs is pretty good a large slab of lightlybattered fish which was more than enough for sharing served with a stack of crisp french fries While I prefer thickcut steak fries these skinny ones were consumed with no problem whatsoever Thank you Skeptical Chymist for assisting me in my quest for nonproductivity,925
4,I love the ambiance at Joes Farm Grill Its great to grab your food and sit outside at one of the many picnic tables Stopping there with the dogs after an afternoon at Cosmo Dog Park is a must There is something for everyone on the menu from gourmet burgers all I have to say is fontina Yum to pizza to ribs Its also a great place to take outofstate guests who just blew into town from one of those cold climates They are usually psyched to be sitting outside enjoying a meal during the winter without having a propane heater involved Make sure you go for a walk on the grounds too Its very relaxing and a great way to work off a few calories,641
4,Hubby and I have lived less than 5 miles from this place for over 20 years and never stopped in Looking for good Chinese so yelped the area and Dragon Palace popped up with good reviews Comments about the outside are right little corner spot in dated strip mall but who cares if the food is goodand it was We ordered three lunches to try out different dishes Both of us loved the egg rolls along with the sweet n sour chicken and the house chicken Not as thrilled with the beef and brocolli nothing special on that dish so will stick with the chicken next timeand there will be a next time Dont be fooled by the outside step in and try the food youll be back,658
4,Sidebar is a trendy hip down town bar located above Pei Wei and Starbucks The bar is small the decor is modern with a retro feel Urban Outfitters maybe dark wood curvy white bar stools ambient music and muted lighting The beer and wine selection is good A little pricey 3 PBR but at least they have it and 5 Blue Moon but not too bad They have a good selection of spirits too Patron Chopin Vodka Bookers Bourbon as well as the standard stuff so there is definitely something for everyone The smoking patio is a stairwell that leads outside the building So needless to say it can get a little ridiculous with people crammed on the stairs puffing away The place was cool The crowd was definitely the hip and trendy crowd but not too pretentious After a second trip here on New Years Eve I am sold The cover was only 5 the staff iswas friendly warm and welcoming They have great drink specials not just the price but great creations,929
4,This place has good fast food its always clean and the staff is super nice SUPER nice My kids love the play area and its a lot cleaner than any other fast food play area for sure We love this place,197
4,We have tried every Chinese delivery in Chander over the past few years and have found them all to be barely edibleand we arent picky eaters Honestly fellow Yelpers we even didnt like the ones you gave 4 stars Wheres the flavor We tried Asian Grill delivery tonight wonderfuldelicious We finally found excellent Chinese food delivery in Chandler,345
